@relation Training

@attribute ID numeric
@attribute Class {0,1}
@attribute ScoreTag {P,NONE,N,NEU,P+,N+}
@attribute Agreement {DISAGREEMENT,AGREEMENT}
@attribute Irony {NONIRONIC,IRONIC}
@attribute Confidence numeric
@attribute Subjectivity {OBJECTIVE,SUBJECTIVE}
@attribute Fear numeric
@attribute Excited numeric
@attribute Bored numeric
@attribute Happy numeric
@attribute Angry numeric
@attribute Sad numeric
@attribute nbOfChars numeric
@attribute nbOfSymbols numeric
@attribute wordDensity numeric
@attribute nbUniqueWords numeric
@attribute nbOfLinks numeric
@attribute nbOfUniqLinks numeric
@attribute nbOfLetterWords numeric

@data
2039,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.41328,0.134372,0.017427,0.112088,0.082502,0.240332,815,89,0.341104,112,0,0,162
2274,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.171862,0.354045,0.054975,0.207102,0.127849,0.084167,153,10,0.261438,28,0,0,20
2822,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.216012,0.282283,0.046969,0.176758,0.144624,0.133354,112,6,0.321429,30,0,0,24
5164,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.145018,0.205209,0.062484,0.116009,0.336916,0.134364,3896,591,0.37115,248,0,0,703
4899,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.135002,0.365955,0.043384,0.235767,0.163195,0.056697,194,18,0.340206,45,0,0,35
1699,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.100113,0.431586,0.047733,0.189849,0.167297,0.063423,5729,189,0.216966,497,0,0,1034
1180,1,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.095275,0.234784,0.099108,0.403599,0.104414,0.06282,50,1,0.26,13,0,0,12
4808,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.137504,0.278373,0.023836,0.325044,0.141754,0.093489,331,14,0.241692,49,0,0,59
826,1,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.111364,0.392675,0.031775,0.261761,0.122078,0.080346,510,40,0.247059,92,0,0,81
4142,1,P,DISAGREEMENT,IRONIC,76,SUBJECTIVE,0.10516,0.348902,0.008555,0.415514,0.076166,0.045703,2592,100,0.237269,284,0,0,476
2877,1,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.143711,0.233727,0.037146,0.233865,0.23771,0.11384,235,17,0.285106,53,0,0,41
1186,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.045319,0.492174,0.011289,0.359107,0.088841,0.003269,164,17,0.27439,31,0,0,28
2585,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.263093,0.303166,0,0.30879,0.047094,0.077857,296,14,0.280405,63,0,0,65
3143,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.293239,0.184301,0,0.141368,0.171652,0.209441,63,5,0.222222,10,0,0,8
3894,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.157809,0.434362,0.070928,0.155169,0.12818,0.053552,194,13,0.319588,42,0,0,38
2323,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.181807,0.111124,0.080715,0.077763,0.354624,0.193966,345,47,0.405797,44,0,0,58
1294,1,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.066051,0.365772,0.015686,0.496421,0.04308,0.012989,797,25,0.217064,99,0,0,141
3881,0,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.216327,0.217142,0.052013,0.187758,0.167862,0.158898,1864,263,0.344957,115,0,0,339
4778,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.105096,0.508062,0.033118,0.197687,0.12979,0.026247,90,7,0.333333,21,0,0,15
4473,0,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.236391,0.273246,0.033349,0.194351,0.141878,0.120785,168,7,0.297619,39,0,0,42
4541,1,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.119162,0.460113,0.021288,0.187593,0.153176,0.058667,344,18,0.305233,71,0,0,85
2499,1,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.15975,0.391148,0.018539,0.292741,0.110427,0.027395,264,18,0.314394,59,1,1,64
457,0,P+,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.123582,0.227525,0.020017,0.476845,0.087306,0.064726,147,22,0.367347,26,0,0,26
1842,1,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.19801,0.324777,0.030949,0.278596,0.13835,0.029317,290,6,0.255172,53,0,0,67
186,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.143749,0.193187,0,0.16021,0.317278,0.185576,609,88,0.343186,87,0,0,109
4026,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.193555,0.145347,0.046298,0.284163,0.077406,0.253231,65,7,0.338462,18,0,0,11
235,0,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.069405,0.420101,0.018284,0.323823,0.143116,0.02527,2723,46,0.206023,229,0,0,511
1097,1,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.073808,0.196584,0.064066,0.473066,0.127714,0.064762,754,27,0.277188,116,1,1,181
4851,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.117863,0.379083,0,0.312805,0.123194,0.067055,352,14,0.230114,64,0,0,64
1071,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.15628,0.165114,0.111621,0.188585,0.208932,0.169468,267,10,0.243446,46,0,0,45
4378,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.132826,0.22131,0.028595,0.36725,0.137036,0.112983,238,14,0.336134,54,0,0,26
726,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.236439,0.124566,0.09071,0.148384,0.155469,0.244433,454,47,0.30837,74,1,1,95
56,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.153364,0.204772,0.074427,0.167217,0.289308,0.110912,145,10,0.317241,36,0,0,27
204,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.158645,0.212082,0.047364,0.258658,0.177996,0.145254,1368,243,0.392544,129,0,0,229
2612,1,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.167181,0.302191,0.051427,0.328921,0.099851,0.050429,67,8,0.373134,21,0,0,15
3999,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.151799,0.184182,0.120463,0.228582,0.176741,0.138234,489,21,0.276074,97,0,0,104
2283,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.131123,0.465636,0.049851,0.246898,0.066299,0.040193,3556,169,0.257312,380,0,0,730
4292,0,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.062788,0.590216,0.022024,0.225873,0.088117,0.010981,2392,54,0.230351,176,0,0,495
1377,0,P,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.113769,0.373805,0.042603,0.276409,0.138787,0.054626,1231,65,0.273761,163,0,0,252
1064,0,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.11648,0.347204,0.066689,0.25032,0.135654,0.083654,1931,144,0.281719,298,0,0,384
2076,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.178949,0.277362,0.0512,0.195463,0.162499,0.134527,2743,443,0.378053,250,0,0,537
3660,0,N,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.167312,0.332507,0.052691,0.212011,0.144904,0.090574,490,27,0.283673,78,0,0,98
1928,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.124387,0.352741,0.028014,0.33157,0.1321,0.031188,420,28,0.302381,77,0,0,71
1193,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.120291,0.383799,0.047058,0.279685,0.112367,0.0568,1210,110,0.319835,186,0,0,208
2107,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.171338,0.37735,0.069965,0.187107,0.102789,0.09145,201,22,0.383085,31,0,0,32
1235,1,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.171917,0.123365,0,0.190503,0.149894,0.364321,2250,73,0.249333,259,0,0,482
4539,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.157623,0.241466,0.248657,0.189676,0.098888,0.063691,2865,118,0.237696,341,0,0,543
1380,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.174143,0.373226,0.03241,0.181074,0.147412,0.091735,400,22,0.2675,66,0,0,75
5127,1,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.234682,0.175012,0.073838,0.165831,0.19053,0.160106,113,4,0.230089,26,0,0,20
1507,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.117691,0.503129,0.02739,0.217067,0.108805,0.025919,275,40,0.418182,35,0,0,47
653,0,P,DISAGREEMENT,NONIRONIC,89,SUBJECTIVE,0.10232,0.351892,0.015974,0.394668,0.111594,0.023552,2722,160,0.267818,307,1,1,536
1292,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.112444,0.503528,0.009049,0.284342,0.064223,0.026414,240,6,0.229167,32,0,0,41
5096,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.164743,0.14192,0.020964,0.32068,0.202309,0.149383,201,16,0.273632,36,0,0,39
2089,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.070828,0.290151,0,0.537778,0.060138,0.041106,1636,104,0.261002,172,0,0,320
3805,1,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.122969,0.316024,0.023708,0.287024,0.2105,0.039774,373,7,0.182306,64,0,0,60
971,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.099911,0.346321,0.041597,0.312931,0.149733,0.049508,460,52,0.347826,83,0,0,79
669,0,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.069269,0.305844,0.027139,0.439873,0.103268,0.054607,2494,60,0.208099,206,0,0,459
4720,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.094136,0.283656,0.038189,0.332884,0.181606,0.06953,68,4,0.25,15,0,0,12
4948,1,P,AGREEMENT,NONIRONIC,92,OBJECTIVE,0.088157,0.280426,0.240449,0.191419,0.113018,0.086531,244,18,0.286885,55,0,0,51
648,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.190052,0.389352,0.018265,0.227035,0.104343,0.070953,1188,35,0.23569,116,0,0,241
1675,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.163666,0.207819,0.11719,0.148858,0.176078,0.186389,203,16,0.270936,43,0,0,29
544,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.133265,0.364676,0.028425,0.321434,0.062103,0.090096,371,20,0.285714,73,0,0,79
739,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.16568,0.06151,0.051977,0.051127,0.437318,0.232389,2269,131,0.27413,234,0,0,463
3735,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.171393,0.103862,0.276582,0.094881,0.10655,0.246731,92,10,0.326087,24,0,0,15
4831,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.226966,0.131059,0.266792,0.064945,0.162129,0.148108,182,7,0.285714,39,0,0,43
2021,1,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.161883,0.257106,0.163368,0.188174,0.150216,0.079253,598,12,0.170569,92,0,0,88
4474,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.133516,0.192921,0.046696,0.21201,0.282617,0.13224,159,10,0.264151,24,0,0,22
3076,0,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.227342,0.166132,0.122663,0.124218,0.175574,0.184071,336,15,0.267857,58,0,0,57
3659,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.125281,0.327263,0.035191,0.257228,0.137537,0.1175,95,7,0.294737,21,0,0,13
4272,1,N+,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.126546,0.416569,0.03237,0.222889,0.104292,0.097334,169,3,0.195266,30,0,0,24
779,1,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.196295,0.223171,0.039211,0.186353,0.205096,0.149874,599,22,0.265442,109,0,0,133
4190,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.135066,0.173619,0,0.222117,0.291416,0.177782,241,75,0.497925,38,0,0,34
1472,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.084742,0.582051,0.022444,0.213953,0.072549,0.024261,87,9,0.367816,22,0,0,15
4384,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.240175,0.247078,0.029989,0.337953,0.067709,0.077096,376,28,0.316489,75,0,0,78
3113,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.175647,0.162206,0.070702,0.240183,0.098204,0.253058,73,8,0.328767,20,0,0,12
3251,0,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.168699,0.343317,0.046765,0.148911,0.189818,0.102491,847,87,0.383707,135,0,0,109
4410,0,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.244164,0.095107,0.044587,0.108747,0.21552,0.291875,215,15,0.288372,50,0,0,41
2627,0,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.173507,0.35074,0.100367,0.126426,0.130902,0.118058,291,13,0.292096,56,0,0,62
4537,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.159104,0.193763,0.03891,0.232336,0.20651,0.169377,355,79,0.442254,59,0,0,61
2470,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.178949,0.189187,0.021201,0.152932,0.308345,0.149387,673,40,0.280832,92,0,0,111
3247,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.205245,0.147761,0.04892,0.285567,0.082575,0.229931,64,7,0.34375,18,0,0,11
3614,0,NEU,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.205964,0.272328,0.036221,0.13312,0.195218,0.15715,1148,136,0.366725,127,0,0,253
1117,1,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.122699,0.167843,0.200014,0.107044,0.24218,0.16022,189,11,0.280423,49,0,0,38
1398,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.164576,0.294492,0.05959,0.250927,0.133406,0.097008,290,21,0.317241,68,0,0,53
3172,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.166046,0.291349,0.03197,0.331634,0.114803,0.064199,302,12,0.268212,62,0,0,66
4637,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.141355,0.196317,0.06205,0.2124,0.24101,0.146868,565,48,0.315044,82,0,0,118
3837,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.202661,0.142773,0.041165,0.271061,0.082494,0.259845,66,7,0.333333,17,0,0,11
1630,1,NEU,DISAGREEMENT,NONIRONIC,84,SUBJECTIVE,0.086875,0.40227,0.030387,0.26291,0.159277,0.05828,517,27,0.253385,93,0,0,90
4906,0,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.149479,0.173981,0.035831,0.341026,0.112424,0.187259,782,84,0.326087,117,0,0,160
3967,0,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.228886,0.20682,0,0.408254,0.08888,0.067159,358,23,0.276536,66,0,0,75
3908,0,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.127975,0.3273,0.118798,0.166128,0.195646,0.064153,4869,233,0.281577,508,0,0,1116
48,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.143836,0.257978,0.018551,0.18718,0.301508,0.090947,875,20,0.196571,102,0,0,151
3935,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.240175,0.247078,0.029989,0.337953,0.067709,0.077096,132,10,0.325758,33,0,0,25
2422,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.095186,0.384129,0.038585,0.238843,0.181546,0.061711,150,7,0.24,29,0,0,25
602,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.202661,0.142773,0.041165,0.271061,0.082494,0.259845,66,7,0.333333,17,0,0,11
643,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.096733,0.256657,0.018765,0.271768,0.2902,0.065877,93,5,0.311828,25,0,0,21
2225,1,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.113659,0.290566,0,0.287323,0.208837,0.099616,128,11,0.273438,29,1,1,23
1268,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.177216,0.219966,0.140213,0.130465,0.217679,0.11446,537,14,0.24581,72,0,0,109
4698,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.091409,0.147238,0.035527,0.268702,0.363155,0.093969,311,77,0.446945,57,0,0,47
2700,1,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.217292,0.216112,0.133538,0.147721,0.176723,0.108615,842,0,0.098575,83,0,0,83
174,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.154256,0.051077,0.056942,0.044686,0.474165,0.218874,208,6,0.317308,50,0,0,54
3624,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.091269,0.058145,0.044606,0.04334,0.62079,0.14185,363,18,0.239669,67,0,0,68
2701,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.12028,0.452361,0.061949,0.185867,0.118107,0.061437,826,73,0.288136,134,0,0,103
316,0,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.132428,0.057169,0.02886,0.038332,0.499529,0.243683,698,48,0.290831,111,0,0,133
3427,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.046562,0.319635,0.011057,0.486402,0.110894,0.02545,655,41,0.265649,86,2,1,133
3350,0,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.111414,0.377558,0.034784,0.242471,0.190662,0.043111,397,26,0.299748,79,0,0,79
3875,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.173889,0.098711,0.047111,0.084337,0.391741,0.204211,1518,93,0.3083,198,0,0,313
1619,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.219865,0.085413,0.019935,0.044387,0.354978,0.275422,1298,37,0.254237,133,0,0,281
2423,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.134634,0.170155,0.031152,0.305758,0.250264,0.108038,3115,550,0.366934,307,0,0,577
3729,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.157279,0.214398,0.101424,0.138481,0.245862,0.142557,2287,242,0.320507,202,0,0,456
2657,1,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.095808,0.267724,0,0.385531,0.184445,0.066491,30,2,0.266667,8,0,0,6
2337,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.108899,0.22378,0,0.260178,0.268247,0.138895,1383,9,0.150398,194,0,0,197
2788,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.136358,0.234349,0.113741,0.300612,0.09262,0.122321,367,33,0.297003,70,2,1,71
2397,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.220626,0.135183,0.059145,0.085829,0.252741,0.246475,401,22,0.241895,75,0,0,71
1141,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.133847,0.231034,0.03911,0.303003,0.172772,0.120234,125,7,0.272,23,0,0,19
4355,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.080301,0.286617,0.051588,0.293128,0.219387,0.068979,2472,272,0.293285,222,0,0,430
2182,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.136022,0.391412,0.032365,0.275149,0.107458,0.057595,365,49,0.389041,69,0,0,54
543,1,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.057346,0.500497,0.003585,0.380477,0.031002,0.027093,50,2,0.24,12,0,0,10
404,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.106328,0.510663,0.011884,0.239703,0.103211,0.028212,779,27,0.231065,110,1,1,148
759,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.184427,0.144164,0.051583,0.196773,0.272587,0.150466,1483,204,0.433581,117,0,0,110
1841,0,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.158819,0.30243,0.115523,0.123776,0.175138,0.124314,416,17,0.288462,70,0,0,92
3233,0,NEU,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.198108,0.080513,0.076038,0.082554,0.346238,0.216549,263,11,0.250951,48,0,0,52
3753,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.182777,0.212417,0.041434,0.215372,0.174827,0.173173,133,11,0.338346,36,0,0,29
4717,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.256995,0.154573,0.054423,0.142227,0.212328,0.179454,261,12,0.237548,44,0,0,48
871,0,P,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.158445,0.463951,0.086334,0.127792,0.090043,0.073435,341,14,0.269795,67,0,0,73
2723,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.183893,0.100894,0.396568,0.054023,0.136023,0.128599,293,10,0.27645,56,0,0,65
3795,0,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.146431,0.131908,0.082186,0.239653,0.223416,0.176405,124,6,0.274194,29,0,0,28
2588,1,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.112882,0.23924,0.044425,0.209299,0.317037,0.077117,679,49,0.32106,121,1,1,169
2495,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.144409,0.226128,0.051176,0.235564,0.234494,0.108229,554,62,0.279783,79,0,0,80
3273,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.129974,0.444383,0.023718,0.267433,0.090665,0.043828,2459,63,0.181375,363,0,0,366
4605,0,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.192769,0.239958,0.132527,0.088428,0.153417,0.1929,435,22,0.287356,73,0,0,94
1166,0,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.139796,0.323606,0.041584,0.297166,0.10141,0.096438,344,49,0.395349,67,0,0,54
2872,0,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.163398,0.163453,0.069582,0.255396,0.133828,0.214344,156,7,0.217949,25,1,1,27
3363,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.171749,0.39294,0.031678,0.153005,0.15342,0.097208,287,8,0.25784,54,0,0,56
804,1,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.230416,0.414642,0.028571,0.199404,0.079685,0.047282,451,32,0.266075,82,1,1,84
3493,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.176244,0.24866,0.052184,0.321139,0.103625,0.098148,362,32,0.29558,71,2,1,70
2516,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.222169,0.289876,0.026573,0.210644,0.12559,0.125148,1113,35,0.251572,166,0,0,239
4954,0,N,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.115656,0.406866,0.024246,0.307289,0.106599,0.039343,1511,245,0.396426,142,0,0,270
5000,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.176577,0.105023,0.031541,0.119032,0.325449,0.242378,759,19,0.245059,93,0,0,158
322,0,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.136989,0.221186,0.101285,0.285196,0.1736,0.081743,1714,292,0.364061,114,0,0,289
1502,1,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.213383,0.240486,0.100823,0.114434,0.16544,0.165433,28,0,0.25,7,0,0,7
3037,1,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1257,0.389348,0,0.243047,0.185422,0.056483,226,8,0.221239,38,0,0,40
822,0,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.198318,0.106245,0.062411,0.166007,0.197561,0.269458,920,29,0.254348,123,0,0,205
1821,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.102465,0.116185,0.019117,0.158821,0.439779,0.163633,961,110,0.312175,109,0,0,176
3426,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.205245,0.147761,0.04892,0.285567,0.082575,0.229931,62,7,0.354839,18,0,0,11
3073,0,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.148205,0.357621,0,0.245142,0.176041,0.072992,168,6,0.244048,33,0,0,33
2354,0,NEU,DISAGREEMENT,NONIRONIC,86,OBJECTIVE,0.16555,0.234939,0.033928,0.163307,0.249814,0.152462,1032,24,0.226744,132,0,0,205
1370,1,?,?,?,?,?,0.168278,0.173004,0.160956,0.167992,0.164282,0.165488,0,0,0,0,0,0,0
687,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.137342,0.31951,0.073413,0.209253,0.179087,0.081395,174,11,0.310345,42,0,0,37
3394,0,NEU,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.156593,0.209276,0.03527,0.270086,0.227903,0.100873,661,108,0.369138,104,0,0,100
3489,0,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.138397,0.52314,0.033597,0.146173,0.115668,0.043025,339,17,0.280236,54,0,0,52
2839,0,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.20422,0.224981,0.032594,0.196666,0.206902,0.134637,1665,62,0.230631,170,0,0,305
1524,1,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.133422,0.133076,0.076387,0.280806,0.227375,0.148935,281,28,0.295374,59,0,0,49
1575,0,P,DISAGREEMENT,IRONIC,76,SUBJECTIVE,0.179725,0.239423,0.035204,0.125054,0.321673,0.098922,1557,195,0.354528,162,0,0,339
1728,1,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.187704,0.385475,0.095987,0.179278,0.088843,0.062713,629,21,0.18124,93,2,1,88
4153,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.096924,0.170347,0.034519,0.174529,0.411584,0.112097,518,76,0.34556,67,0,0,86
1853,0,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.07814,0.289296,0.043441,0.178787,0.309189,0.101149,1650,216,0.357576,168,0,0,331
1655,0,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.119732,0.472627,0.022078,0.282892,0.068883,0.033788,1917,259,0.352113,187,0,0,326
4758,0,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.397592,0.163304,0.07672,0.083613,0.073154,0.205616,97,1,0.237113,18,0,0,22
3781,1,P,AGREEMENT,NONIRONIC,98,SUBJECTIVE,0.241242,0.21957,0.028943,0.202574,0.113462,0.19421,407,21,0.304668,88,0,0,96
3060,0,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.108231,0.269325,0.019883,0.437479,0.078591,0.08649,34,3,0.294118,8,0,0,6
1481,0,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.184544,0.172312,0.103322,0.117669,0.212823,0.20933,356,66,0.365169,54,0,0,56
2868,1,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.098095,0.416236,0.022099,0.20133,0.227158,0.035081,465,13,0.249462,84,0,0,101
2524,0,P+,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.167178,0.17735,0.054317,0.147255,0.267736,0.186163,150,4,0.246667,32,0,0,33
