ID,Class,ScoreTag,Agreement,Irony,Confidence,Subjectivity,Fear,Excited,Bored,Happy,Angry,Sad
4276,?,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1014815586,0.0818279073,0.0,0.2219129599,0.0759548361,0.5188227381
3856,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.0712747569,0.197657842,0.0332132278,0.4941377203,0.0993819975,0.1043344555
1185,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.154542743,0.1771634697,0.255540668,0.2880836398,0.0618721454,0.062797334
619,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.0591669659,0.3415869706,0.0514255464,0.284351858,0.1973512244,0.0661174347
2136,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.050341449,0.4593322819,0.0114098611,0.4125687371,0.0616420768,0.004705594
3793,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.0930207441,0.3734514834,0.0220455452,0.2838855867,0.1613294614,0.0662671793
2559,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.0795768037,0.3464695161,0.0167703923,0.4355229287,0.0869075851,0.0347527742
2565,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2078028743,0.096857062,0.1255860642,0.0769668913,0.3029964383,0.1897906699
3255,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.134383407,0.3565010989,0.0524696603,0.2631275594,0.1396537891,0.0538644854
2894,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.0710495862,0.4489879361,0.0189238122,0.1048285292,0.313962942,0.0422471943
3499,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1943683668,0.1584142757,0.0406022749,0.2880477395,0.0804568513,0.2381104918
727,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1094240125,0.4611554898,0.0111957186,0.3038091198,0.0803131923,0.034102467
4805,?,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.1284525853,0.3549305968,0.049577483,0.2752424407,0.1258392111,0.0659576832
4538,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1736823273,0.2762946743,0.03885359,0.1810588145,0.1816083086,0.1485022852
129,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1310514172,0.1149209791,0.0822792476,0.1161335636,0.3699495655,0.1856652271
3051,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1902854734,0.1288410579,0.1304140369,0.0906758977,0.2324998689,0.2272836652
1719,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.0689933625,0.3414092283,0.0399649733,0.2541456351,0.2725939888,0.022892812
2411,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1606719939,0.2290053373,0.0,0.3135145127,0.1573501272,0.139458029
390,?,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2456770993,0.0415842523,0.167457428,0.0226500523,0.235578646,0.2870525222
773,?,N,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.2274455913,0.1897243639,0.0313077892,0.1489022958,0.2209713727,0.181648587
4358,?,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.2062688611,0.3245270374,0.0481304442,0.1769631731,0.1311716226,0.1129388617
1638,?,P,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.1321006711,0.4581892524,0.0137406334,0.2107743887,0.1434071725,0.0417878818
2507,?,NONE,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1288056579,0.2953616614,0.0,0.3098992838,0.2060186431,0.0599147537
735,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1297904349,0.3958834457,0.0238940206,0.2595465294,0.1263147241,0.0645708454
5041,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1773526967,0.3174186017,0.0158755597,0.3012823938,0.0986782834,0.0893924647
1883,?,N,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.2267320446,0.269474601,0.0845552256,0.1889572654,0.137760081,0.0925207823
1840,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.0843085947,0.2293420896,0.0,0.1388102019,0.5080915797,0.0394475342
2809,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.133815422,0.223238344,0.039641957,0.3449876289,0.1709170907,0.0873995574
713,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2227267663,0.1222900116,0.0612247203,0.0840779781,0.2782682616,0.2314122622
876,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1182701306,0.2748627963,0.0,0.4152045045,0.1130495181,0.0786130506
917,?,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1089283103,0.4684447513,0.035133978,0.2319641301,0.0953436306,0.0601851997
1061,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1405899092,0.1969099944,0.046531286,0.1240922637,0.3474776963,0.1443988503
697,?,P,AGREEMENT,NONIRONIC,98,SUBJECTIVE,0.1052596853,0.1107077098,0.0456797681,0.1140025097,0.5105700174,0.1137803098
709,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1724347703,0.4095838192,0.0804469636,0.1712300719,0.1111543318,0.0551500432
3295,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1353326824,0.3015697484,0.1186600711,0.1286523276,0.2290566452,0.0867285253
1955,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1507417403,0.3623061383,0.0219773361,0.1439268457,0.2280563354,0.0929916041
1109,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.103563259,0.552638849,0.0315272396,0.2023685916,0.0832579242,0.0266441366
1251,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1683018073,0.2801533511,0.0190215702,0.3565590862,0.0569903288,0.1189738564
2645,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1287277856,0.3366372279,0.0162355194,0.3079431357,0.1254653395,0.0849909919
4910,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.2521657313,0.1217799219,0.0430272626,0.1001971322,0.2750841433,0.2077458086
3922,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1733984939,0.2160828176,0.0448231291,0.1551778686,0.2577281681,0.1527895226
3736,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1935280348,0.1130691599,0.056777282,0.0621884769,0.3584691851,0.2159678612
4622,?,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1525767332,0.2832166025,0.0362128957,0.3410781842,0.0839671279,0.1029484565
4989,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1161035247,0.1769736687,0.1738119183,0.1329835416,0.2797395836,0.1203877631
3033,?,N,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.1224294015,0.0539039219,0.1260119146,0.0800508429,0.4362110579,0.1813928612
1599,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1971208914,0.3721733716,0.0,0.2625399873,0.0738105664,0.0943551833
3474,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1597094548,0.2381787644,0.0636244664,0.1829544066,0.2408051094,0.1147277983
4380,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1540044776,0.2816686709,0.041290943,0.2830666931,0.1541712405,0.085797975
784,?,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.2018281808,0.2853608582,0.1107233096,0.1592980091,0.1395949141,0.1031947282
638,?,NEU,DISAGREEMENT,NONIRONIC,84,SUBJECTIVE,0.1284794982,0.1262229565,0.0,0.2340476007,0.3341354165,0.177114528
3354,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1709476012,0.2533037293,0.0881174987,0.2164915134,0.1233904711,0.1477491863
2802,?,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1974069133,0.2600392751,0.0450888055,0.206502503,0.1510500189,0.1399124842
2568,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1461490091,0.2283731878,0.0729920863,0.1849820715,0.2208655434,0.1466381019
4395,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.0859564474,0.1676001497,0.1384829274,0.5020663767,0.0529159307,0.0529781681
641,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1082407008,0.2373009621,0.0131268369,0.3693336295,0.2492420809,0.0227557898
597,?,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1586739862,0.3266552189,0.0,0.2287309075,0.1538773813,0.1320625061
3559,?,P,DISAGREEMENT,IRONIC,73,SUBJECTIVE,0.1608029399,0.2117822556,0.0554443545,0.1762664984,0.1969635732,0.1987403784
4426,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1825257239,0.2485798396,0.0718154666,0.2208124086,0.1576442657,0.1186222957
829,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1610170147,0.242328213,0.0,0.183709498,0.2668371343,0.1461081399
1331,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1651737605,0.2770525596,0.0480350654,0.2220571441,0.2007328435,0.0869486269
4418,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1241734041,0.3463329314,0.0,0.2707354021,0.2111400483,0.0476182142
452,?,N,AGREEMENT,NONIRONIC,89,OBJECTIVE,0.1401635748,0.2752546222,0.02924133,0.1239643402,0.2998021626,0.1315739701
2943,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.095227093,0.501464433,0.0,0.3102185992,0.0674696231,0.0256202517
2452,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1475923736,0.3525140409,0.0456889047,0.3122784849,0.101593292,0.040332904
1246,?,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.1155622937,0.3418282004,0.045507175,0.3597024167,0.0993863747,0.0380135395
2678,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2145780764,0.2715365177,0.1018258506,0.1782787898,0.1324220766,0.1013586888
4469,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.178810691,0.238455574,0.0554230059,0.2340109496,0.1772106596,0.1160891199
3554,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1543187974,0.4102128505,0.0714647772,0.1957932484,0.1071314121,0.0610789144
4782,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1425388767,0.3142975083,0.0440279791,0.24210922,0.166307501,0.0907189149
1582,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1374101709,0.2116037111,0.0,0.1930015552,0.1668714285,0.2911131343
479,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2055647115,0.1516770576,0.0440629574,0.2632828301,0.0866816368,0.2487308065
1099,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.183947228,0.2431631149,0.0,0.2209159084,0.1232078059,0.2287659426
248,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.0858387899,0.4500434454,0.0270857037,0.2908533539,0.113527453,0.032651254
2916,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1086585899,0.6007959349,0.0178585656,0.1869683453,0.0715170768,0.0142014876
856,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1934357338,0.1701461777,0.0,0.1131525238,0.2011650414,0.3221005233
2997,?,P,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.1737662222,0.2150442065,0.0596692833,0.2164200169,0.1796254609,0.1554748101
5001,?,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1183225042,0.4241729856,0.0421099533,0.27913069,0.0935556617,0.0427082051
3746,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1348774113,0.2505381277,0.0446175727,0.2603491838,0.191671299,0.1179464054
2398,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2007031509,0.1808763576,0.0583999324,0.1017904893,0.3029812368,0.155248833
4126,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.0952411291,0.5311557033,0.0369116817,0.2006786866,0.1139433649,0.0220694345
3622,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1097727216,0.2426882763,0.0319834379,0.3290465268,0.1768246637,0.1096843736
591,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1742068531,0.153562065,0.0499311099,0.1573544589,0.2453532601,0.2195922528
127,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1401242166,0.2020602386,0.0,0.205978509,0.3477475191,0.1040895167
1435,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2281310923,0.2381902336,0.0672738664,0.1687530173,0.19882238,0.0988294104
4158,?,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.2170417353,0.2065278058,0.0162224954,0.229323402,0.1056129324,0.225271629
4515,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1479857322,0.117401871,0.0659399352,0.2020264612,0.1476402857,0.3190057147
2319,?,P,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1316768152,0.1846306117,0.0209827878,0.3606231474,0.1523759212,0.1497107168
4938,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1464992654,0.3596852097,0.0,0.3198677432,0.0960766619,0.0778711197
4973,?,NEU,DISAGREEMENT,IRONIC,76,SUBJECTIVE,0.0957649891,0.1815514733,0.0,0.3475596023,0.114046463,0.2610774724
4506,?,P,DISAGREEMENT,IRONIC,76,SUBJECTIVE,0.1725031313,0.2313932754,0.0,0.218159395,0.1582659417,0.2196782567
1464,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.0625125902,0.2733005422,0.0203497746,0.5378242068,0.0709626811,0.0350502051
275,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2284231214,0.2301777142,0.0,0.2145919038,0.2093733027,0.117433958
2180,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1621612969,0.2508260123,0.1092438934,0.1643159282,0.1834219639,0.1300309054
3870,?,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.0950666598,0.0620887968,0.0469803046,0.0440296098,0.6222403959,0.1295942332
3607,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1535595964,0.178324817,0.077869553,0.0933641581,0.3470742273,0.1498076483
4609,?,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2254298482,0.2439148147,0.1137808096,0.1195421263,0.1734779352,0.1238544659
201,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1527007787,0.1133022294,0.0416360823,0.1586507434,0.3292162361,0.2044939302
1339,?,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.2353708588,0.1741175949,0.0508277763,0.1396427078,0.2062606253,0.1937804369
2414,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1762497715,0.1665812912,0.0632652342,0.2021388052,0.0994081476,0.2923567502
1188,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.0986595171,0.152526988,0.0,0.5276487625,0.0946856541,0.1264790784
3371,?,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1392858095,0.2446161773,0.0307942768,0.404657269,0.1104742628,0.0701722046
1459,?,P,DISAGREEMENT,NONIRONIC,89,SUBJECTIVE,0.0873461294,0.4748246995,0.0113373863,0.3720304042,0.0310544638,0.0234069169
3507,?,NEU,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.2291265535,0.3385429485,0.0373799837,0.1739823305,0.1015126935,0.1194554902
1137,?,P,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.128386057,0.2313463441,0.0532444737,0.1814809548,0.2902452165,0.115296954
3248,?,N+,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.1407941146,0.2520336131,0.0696541062,0.2415322611,0.1612496875,0.1347362175
2466,?,P,DISAGREEMENT,NONIRONIC,91,OBJECTIVE,0.2312294098,0.1619117253,0.0871428247,0.1222940141,0.2116951575,0.1857268686
4096,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1344438069,0.1995307391,0.0268761217,0.3258532209,0.1847100764,0.128586035
28,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2066449894,0.0915655876,0.0821479478,0.068592375,0.2786374478,0.2724116523
4036,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1591962619,0.2657604801,0.0211454439,0.3135568463,0.1490349521,0.0913060156
2679,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1392390162,0.2678524052,0.0482300632,0.175133409,0.229118505,0.1404266014
1055,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1000300428,0.5301153169,0.0385191284,0.1960927672,0.0972190858,0.0380236589
546,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2021896486,0.1473563228,0.0386332983,0.3125300299,0.0773625906,0.2219281099
1290,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.171861546,0.3540454587,0.0549750833,0.2071016949,0.1278490709,0.0841671463
1487,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1530161165,0.3295207271,0.029324375,0.283155365,0.1056742592,0.0993091572
160,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2109065302,0.2299688181,0.0689347995,0.2635236778,0.0929129409,0.1337532335
4033,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2290517054,0.1126337068,0.056451115,0.1432803808,0.0971784305,0.3614046615
4250,?,NEU,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.1684176881,0.0567471149,0.0839111029,0.0564920175,0.3956291691,0.2388029076
4692,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.145400275,0.3752999633,0.0,0.3164662575,0.095871849,0.0669616552
2738,?,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1508631763,0.2920010466,0.0759957003,0.1903597121,0.1527481443,0.1380322205
3346,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.0985505089,0.1829187594,0.0442899096,0.4188435875,0.1560353762,0.0993618584
528,?,P,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.2034907433,0.2058968404,0.064457831,0.1634742803,0.2203138475,0.1423664575
293,?,P,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.1548264953,0.2494659889,0.0507735524,0.2416232534,0.1536325728,0.1496781372
1426,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1663699017,0.1584080545,0.073837268,0.1423604942,0.1716574392,0.2873668425
4527,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1479456027,0.3470100624,0.0481451288,0.2939784523,0.1034977426,0.0594230114
4345,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.2561028728,0.058124858,0.0335043471,0.0440480657,0.226641879,0.3815779774
1500,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.0964880962,0.5911875761,0.0173326581,0.1838031494,0.0976450613,0.0135434589
5068,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1225423364,0.2274360554,0.0387490326,0.3114099214,0.2264330867,0.0734295677
3188,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1066111465,0.5213754508,0.0342898364,0.1941511477,0.1209143543,0.0226580643
2949,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2043438306,0.2765939479,0.0290832438,0.2558473641,0.118421515,0.1157100986
3156,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2188630068,0.2714834501,0.032693012,0.1628537464,0.2091299528,0.1049768319
3968,?,NEU,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.2028446408,0.2720963194,0.0392298534,0.1725467165,0.1520647742,0.1612176957
